X Y Z sizeX sizeY sizeZ
16 22 16 8 2 1
16 24 16 8 2 1
16 26 16 8 2 1
24 10 16 8 2 1
24 12 16 8 2 1
24 14 16 8 2 1
24 16 16 8 2 1
24 18 16 8 2 1
24 20 16 8 2 1
24 22 16 8 2 1
24 24 16 8 2 1
24 26 16 8 2 1
32 16 16 8 2 1
32 18 16 8 2 1
32 20 16 8 2 1
40 18 16 8 2 1
14 8 16 8 2 1
17 28 16 8 2 1
25 8 16 8 2 1
14 20 16 2 8 1
4 14 16 4 2 1
12 10 16 4 2 1
12 12 16 4 2 1
12 14 16 4 2 1
16 6 16 4 2 1
32 12 16 4 2 1
32 14 16 4 2 1
32 22 16 4 2 1
40 16 16 4 2 1
40 20 16 4 2 1
1 20 16 4 2 1
25 5 16 4 2 1
25 28 16 4 2 1
12 20 16 2 4 1
2 14 16 2 2 1
20 6 16 2 2 1
32 10 16 2 2 1
32 24 16 2 2 1
44 16 16 2 2 1
44 20 16 2 2 1
5 20 16 2 2 1
29 6 16 2 2 1
