X Y Z sizeX sizeY sizeZ
18 16 9 2 8 1
18 24 9 2 8 1
18 32 9 2 8 1
20 16 9 2 8 1
20 24 9 2 8 1
20 32 9 2 8 1
22 24 9 2 8 1
22 32 9 2 8 1
24 27 9 2 8 1
2 28 9 2 4 1
4 40 9 2 4 1
6 40 9 2 4 1
8 40 9 2 4 1
10 20 9 2 4 1
12 20 9 2 4 1
14 20 9 2 4 1
16 20 9 2 4 1
18 40 9 2 4 1
20 40 9 2 4 1
22 40 9 2 4 1
24 35 9 2 4 1
2 26 9 2 2 1
4 18 9 2 2 1
6 44 9 2 2 1
8 44 9 2 2 1
18 44 9 2 2 1
20 44 9 2 2 1
0 33 9 2 2 1
3 40 9 1 4 1
26 32 9 1 4 1
1 29 9 1 4 1
22 17 9 1 4 1
24 39 9 1 3 1
1 35 9 1 3 1
17 17 9 1 3 1
5 20 9 1 2 1
5 44 9 1 2 1
9 46 9 1 2 1
2 40 9 1 1 1
3 25 9 1 1 1
4 20 9 1 1 1
4 44 9 1 1 1
5 17 9 1 1 1
5 23 9 1 1 1
7 46 9 1 1 1
8 46 9 1 1 1
12 48 9 1 1 1
13 48 9 1 1 1
14 48 9 1 1 1
15 48 9 1 1 1
16 48 9 1 1 1
18 46 9 1 1 1
19 46 9 1 1 1
20 46 9 1 1 1
22 44 9 1 1 1
24 26 9 1 1 1
26 31 9 1 1 1
0 32 10 8 2 1
0 34 10 8 2 1
8 20 10 8 2 1
8 22 10 8 2 1
8 24 10 8 2 1
8 26 10 8 2 1
8 28 10 8 2 1
8 30 10 8 2 1
8 32 10 8 2 1
8 34 10 8 2 1
8 36 10 8 2 1
8 38 10 8 2 1
8 40 10 8 2 1
8 42 10 8 2 1
8 44 10 8 2 1
16 24 10 8 2 1
16 26 10 8 2 1
16 28 10 8 2 1
16 30 10 8 2 1
16 32 10 8 2 1
16 34 10 8 2 1
16 36 10 8 2 1
16 38 10 8 2 1
16 40 10 8 2 1
16 42 10 8 2 1
9 46 10 8 2 1
4 18 10 4 2 1
4 24 10 4 2 1
4 26 10 4 2 1
4 28 10 4 2 1
4 30 10 4 2 1
4 36 10 4 2 1
4 38 10 4 2 1
4 40 10 4 2 1
4 42 10 4 2 1
16 20 10 4 2 1
16 22 10 4 2 1
16 44 10 4 2 1
5 16 10 4 2 1
17 16 10 4 2 1
17 18 10 4 2 1
2 26 10 2 2 1
2 28 10 2 2 1
2 30 10 2 2 1
2 36 10 2 2 1
2 38 10 2 2 1
2 40 10 2 2 1
6 20 10 2 2 1
6 22 10 2 2 1
6 44 10 2 2 1
8 18 10 2 2 1
20 20 10 2 2 1
20 22 10 2 2 1
20 44 10 2 2 1
24 28 10 2 2 1
24 30 10 2 2 1
24 32 10 2 2 1
24 34 10 2 2 1
24 36 10 2 2 1
24 38 10 2 2 1
21 17 10 2 2 1
12 48 10 4 1 1
17 46 10 4 1 1
6 46 10 3 1 1
12 19 10 3 1 1
0 31 10 2 1 1
4 20 10 2 1 1
4 44 10 2 1 1
22 44 10 2 1 1
24 27 10 2 1 1
21 19 10 2 1 1
1 28 10 1 1 1
1 29 10 1 1 1
1 30 10 1 1 1
1 36 10 1 1 1
1 37 10 1 1 1
1 38 10 1 1 1
3 24 10 1 1 1
3 25 10 1 1 1
3 42 10 1 1 1
3 43 10 1 1 1
5 21 10 1 1 1
5 22 10 1 1 1
5 23 10 1 1 1
5 45 10 1 1 1
9 16 10 1 1 1
9 17 10 1 1 1
10 19 10 1 1 1
16 48 10 1 1 1
17 47 10 1 1 1
21 16 10 1 1 1
22 20 10 1 1 1
22 21 10 1 1 1
22 45 10 1 1 1
24 25 10 1 1 1
24 26 10 1 1 1
24 40 10 1 1 1
24 41 10 1 1 1
24 42 10 1 1 1
26 30 10 1 1 1
26 31 10 1 1 1
26 32 10 1 1 1
26 33 10 1 1 1
26 34 10 1 1 1
26 35 10 1 1 1
26 36 10 1 1 1
2 32 11 2 8 1
4 24 11 2 8 1
4 32 11 2 8 1
6 16 11 2 8 1
6 24 11 2 8 1
6 32 11 2 8 1
8 16 11 2 8 1
8 24 11 2 8 1
8 32 11 2 8 1
10 24 11 2 8 1
10 32 11 2 8 1
10 40 11 2 8 1
12 24 11 2 8 1
12 32 11 2 8 1
12 40 11 2 8 1
14 24 11 2 8 1
14 32 11 2 8 1
14 40 11 2 8 1
